release_sequence,release_key,provider,model,release_date,mention_position,raw_mention,benchmark_id,benchmark_name,match_source,match_type,source_author,frontier_lab_author_affiliations,source_author_group,self_affiliated_source,legacy_task_mode,legacy_task_domain,headline_task_mode,facet_domain,construct_claim,benchmark_lifecycle_risk
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,23,HealthBench Professional,benchmark_healthbench_professional,HealthBench Professional,canonical,exact,OpenAI,OpenAI,Self-affiliated frontier lab,True,Generative Reasoning,Specialized (Law/Bio/Finance),Generative Reasoning,Bio/Medicine,domain_expertise,provider_created_benchmark
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,24,OSWorld 2.0,benchmark_osworld_2_0,OSWorld 2.0,canonical,exact,Academia,none,Academia,False,Agentic,General/Commonsense,Agentic,General/Commonsense,computer_use,none_identified
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,25,BenchCAD,benchmark_benchcad,BenchCAD,canonical,exact,Others(BenchCAD),none,Independent/industry,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering,computer_use,none_identified
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,26,Capture-the-Flag Challenges,benchmark_capture_the_flags_challenge_tasks_internal,Capture-the-Flags challenge tasks (Internal),alias,provider_abbreviation,OpenAI,OpenAI,Self-affiliated frontier lab,True,Agentic,Coding/Engineering,Agentic,Coding/Engineering; Cybersecurity,agentic_task_completion; coding; domain_expertise; reasoning; tool_use,construct_validity_risk; private_or_opaque_eval; provider_created_benchmark; unclear_metric
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,27,ExploitBench 2,benchmark_exploitbench_2,ExploitBench 2,canonical,exact,OpenAI,OpenAI,Self-affiliated frontier lab,True,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,provider_created_benchmark
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,28,ExploitGym 3,benchmark_exploitgym_3,ExploitGym 3,canonical,exact,"Academia, OpenAI",OpenAI,Self-affiliated frontier lab,True,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,provider_created_benchmark
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,29,Internal Research Debugging Evaluation,benchmark_internal_research_debugging_evaluation,Internal Research Debugging Evaluation,canonical,exact,OpenAI,OpenAI,Self-affiliated frontier lab,True,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,private_or_opaque_eval
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,30,KernelGen 1P,benchmark_kernelgen_1p,KernelGen 1P,canonical,exact,OpenAI,OpenAI,Self-affiliated frontier lab,True,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,private_or_opaque_eval
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,31,NanoGPT,benchmark_nanogpt,NanoGPT,canonical,exact,OpenAI,OpenAI,Self-affiliated frontier lab,True,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,private_or_opaque_eval
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,32,PostTrainBench Lite,benchmark_posttrainbench_lite,PostTrainBench Lite,canonical,exact,OpenAI,OpenAI,Self-affiliated frontier lab,True,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,provider_created_benchmark
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,33,RSI Index,benchmark_rsi_index,RSI Index,canonical,exact,OpenAI,OpenAI,Self-affiliated frontier lab,True,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,provider_created_benchmark
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,34,MMMU Pro,benchmark_mmmu_mmmu_pro,MMMU / MMMU Pro,alias,version_alias,Academia,none,Academia,False,Multimodal Perception,General/Commonsense,Multimodal Perception,Bio/Medicine; Other Specialized; STEM/Math; Visual/Document,domain_expertise; mathematical_reasoning; multimodal_understanding; reasoning; scientific_reasoning,construct_validity_risk; contamination_risk; version_instability
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,35,gdp.pdf,benchmark_gdp_pdf,gdp.pdf,canonical,exact,Others(Surge AI),none,Independent/industry,False,Multimodal Perception,Specialized (Law/Bio/Finance),Multimodal Perception,Other Specialized,multimodal_understanding,none_identified
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,36,GPQA Diamond,benchmark_gpqa_diamond,GPQA Diamond,canonical,exact,"Anthropic, Academia, Others(Cohere)",none,Academia,False,Generative Reasoning,STEM/Math,Generative Reasoning,Bio/Medicine; STEM/Math,domain_expertise; factual_knowledge; reasoning; scientific_reasoning,construct_validity_risk; contamination_risk
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,37,FrontierMath,benchmark_frontiermath,FrontierMath,canonical,exact,"Others(Epoch AI, backed by Google)",none,Independent/industry,False,Generative Reasoning,STEM/Math,Generative Reasoning,STEM/Math,domain_expertise; mathematical_reasoning; reasoning,private_or_opaque_eval
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,38,AutomationBench,benchmark_automationbench,AutomationBench,canonical,exact,"Academia, Others(Zapier)",none,Academia,False,Agentic,General/Commonsense,Agentic,General/Commonsense,agentic_task_completion,none_identified
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,39,Toolathlon,benchmark_toolathlon,Toolathlon,canonical,exact,"Academia, Others(All Hands AI)",none,Academia,False,Agentic,General/Commonsense,Agentic,General/Commonsense,agentic_task_completion; tool_use,construct_validity_risk; unclear_metric
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,40,OpenAI MRCR v2,benchmark_mrcr_v2,MRCR v2,alias,provider_abbreviation,OpenAI,Google; DeepMind,Self-affiliated frontier lab,True,Generative Reasoning,General/Commonsense,Knowledge Retrieval,General/Commonsense,long_context_reasoning; long_context_retrieval; reasoning,construct_validity_risk; contamination_risk; version_instability
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,41,GraphWalks,benchmark_graphwalks,GraphWalks,canonical,exact,OpenAI,OpenAI,Self-affiliated frontier lab,True,Generative Reasoning,STEM/Math,Knowledge Retrieval,Other Specialized; STEM/Math,long_context_reasoning; long_context_retrieval; reasoning,construct_validity_risk; contamination_risk; provider_created_benchmark
41,OpenAI::GPT-5.6::2026-07-09,OpenAI,GPT-5.6,2026-07-09,42,ARC-AGI-3,benchmark_arc_agi_3,ARC-AGI-3,canonical,exact,Others(ARC Prize),none,Independent/industry,False,Generative Reasoning,General/Commonsense,Generative Reasoning,General/Commonsense,reasoning,none_identified
42,Google::Gemini 3.5 Flash Cyber::2026-07-21,Google,Gemini 3.5 Flash Cyber,2026-07-21,1,CyberGym,benchmark_cybergym,CyberGym,canonical,exact,Academia,none,Academia,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering; Cybersecurity,agentic_task_completion; coding; domain_expertise; reasoning; tool_use,construct_validity_risk; contamination_risk; version_instability
42,Google::Gemini 3.5 Flash Cyber::2026-07-21,Google,Gemini 3.5 Flash Cyber,2026-07-21,2,Big Sleep Evaluation,benchmark_big_sleep_evaluation,Big Sleep Evaluation,canonical,exact,Google DeepMind,Google; DeepMind,Self-affiliated frontier lab,True,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,provider_created_benchmark
42,Google::Gemini 3.5 Flash Cyber::2026-07-21,Google,Gemini 3.5 Flash Cyber,2026-07-21,3,Chrome Production Commit Scanning Pipeline,benchmark_chrome_production_commit_scanning_pipeline,Chrome Production Commit Scanning Pipeline,canonical,exact,Google,Google,Self-affiliated frontier lab,True,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,provider_created_benchmark
43,Google::Gemini 3.5 Flash-Lite::2026-07-21,Google,Gemini 3.5 Flash-Lite,2026-07-21,1,Terminal-Bench 2.1,benchmark_terminal_bench_2_1,Terminal-Bench 2.1,canonical,exact,Academia,Anthropic,Other frontier lab-affiliated,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,none_identified
43,Google::Gemini 3.5 Flash-Lite::2026-07-21,Google,Gemini 3.5 Flash-Lite,2026-07-21,2,GDM-MRCR v2,benchmark_mrcr_v2,MRCR v2,alias,provider_abbreviation,OpenAI,Google; DeepMind,Self-affiliated frontier lab,True,Generative Reasoning,General/Commonsense,Knowledge Retrieval,General/Commonsense,long_context_reasoning; long_context_retrieval; reasoning,construct_validity_risk; contamination_risk; version_instability
43,Google::Gemini 3.5 Flash-Lite::2026-07-21,Google,Gemini 3.5 Flash-Lite,2026-07-21,3,GDPval-AA v2,benchmark_gdpval_aa_v2,GDPval-AA v2,canonical,exact,Others(Artificial Analysis),none,Independent/industry,False,Agentic,Specialized (Law/Bio/Finance),Agentic,Other Specialized,agentic_task_completion,none_identified
43,Google::Gemini 3.5 Flash-Lite::2026-07-21,Google,Gemini 3.5 Flash-Lite,2026-07-21,4,SWE-Bench Pro,benchmark_swe_bench_pro,SWE-bench Pro,alias,case_variant,Others(Scale AI),none,Independent/industry,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion; coding; software_engineering; tool_use,private_or_opaque_eval; provider_created_benchmark
43,Google::Gemini 3.5 Flash-Lite::2026-07-21,Google,Gemini 3.5 Flash-Lite,2026-07-21,5,OSWorld-Verified,benchmark_osworld_verified,OSWorld-Verified,canonical,exact,Academia,none,Academia,False,Agentic,General/Commonsense,Agentic,Coding/Engineering; General/Commonsense; Visual/Document,agentic_task_completion; computer_use; instruction_following; multimodal_understanding; reasoning; tool_use; web_navigation,construct_validity_risk; contamination_risk; distribution_shift_risk; version_instability
44,Google::Gemini 3.6 Flash::2026-07-21,Google,Gemini 3.6 Flash,2026-07-21,1,Artificial Analysis Intelligence Index,benchmark_artificial_analysis_intelligence_index,Artificial Analysis Intelligence Index,canonical,exact,Others(Artificial Analysis),none,Independent/industry,False,Generative Reasoning,General/Commonsense,Generative Reasoning,Coding/Engineering; General/Commonsense; Other Specialized; STEM/Math,coding; domain_expertise; factual_knowledge; mathematical_reasoning; reasoning; scientific_reasoning,construct_validity_risk; contamination_risk; unclear_metric; version_instability
44,Google::Gemini 3.6 Flash::2026-07-21,Google,Gemini 3.6 Flash,2026-07-21,2,DeepSWE v1.1,benchmark_deepswe_v1_1,DeepSWE v1.1,canonical,exact,Others(DataCurve),none,Independent/industry,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,none_identified
44,Google::Gemini 3.6 Flash::2026-07-21,Google,Gemini 3.6 Flash,2026-07-21,3,MLE-Bench,benchmark_mle_bench,MLE-Bench,canonical,exact,OpenAI,OpenAI,Other frontier lab-affiliated,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,provider_created_benchmark
44,Google::Gemini 3.6 Flash::2026-07-21,Google,Gemini 3.6 Flash,2026-07-21,4,GDPval-AA v2,benchmark_gdpval_aa_v2,GDPval-AA v2,canonical,exact,Others(Artificial Analysis),none,Independent/industry,False,Agentic,Specialized (Law/Bio/Finance),Agentic,Other Specialized,agentic_task_completion,none_identified
44,Google::Gemini 3.6 Flash::2026-07-21,Google,Gemini 3.6 Flash,2026-07-21,5,OSWorld-Verified,benchmark_osworld_verified,OSWorld-Verified,canonical,exact,Academia,none,Academia,False,Agentic,General/Commonsense,Agentic,Coding/Engineering; General/Commonsense; Visual/Document,agentic_task_completion; computer_use; instruction_following; multimodal_understanding; reasoning; tool_use; web_navigation,construct_validity_risk; contamination_risk; distribution_shift_risk; version_instability
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,1,Frontier-Bench v0.1,benchmark_frontier_bench_v0_1,Frontier-Bench v0.1,canonical,exact,"Academia, Others(Harbor; Laude Institute)",none,Academia,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,none_identified
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,2,GDPval-AA v2,benchmark_gdpval_aa_v2,GDPval-AA v2,canonical,exact,Others(Artificial Analysis),none,Independent/industry,False,Agentic,Specialized (Law/Bio/Finance),Agentic,Other Specialized,agentic_task_completion,none_identified
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,3,ARC-AGI-3,benchmark_arc_agi_3,ARC-AGI-3,canonical,exact,Others(ARC Prize),none,Independent/industry,False,Generative Reasoning,General/Commonsense,Generative Reasoning,General/Commonsense,reasoning,none_identified
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,4,BrowseComp,benchmark_browsecomp,BrowseComp,canonical,exact,OpenAI,OpenAI,Other frontier lab-affiliated,False,Agentic,General/Commonsense,Agentic,General/Commonsense,agentic_task_completion; factual_knowledge; reasoning; tool_use; web_navigation,contamination_risk; distribution_shift_risk; provider_created_benchmark
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,5,Humanity's Last Exam,benchmark_hle_humanity_s_last_exam,HLE (Humanity's Last Exam),alias,legacy_name,"Academia, Others(CAIS; Scale AI)",OpenAI; Anthropic; Google; DeepMind; Microsoft,Self-affiliated frontier lab,True,Generative Reasoning,Specialized (Law/Bio/Finance),Multimodal Perception,Bio/Medicine; Coding/Engineering; Other Specialized; STEM/Math; Visual/Document,domain_expertise; factual_knowledge; mathematical_reasoning; multimodal_understanding; reasoning; scientific_reasoning,construct_validity_risk; contamination_risk
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,6,OSWorld 2.0,benchmark_osworld_2_0,OSWorld 2.0,canonical,exact,Academia,none,Academia,False,Agentic,General/Commonsense,Agentic,General/Commonsense,computer_use,none_identified
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,7,DeepSWE v1.1,benchmark_deepswe_v1_1,DeepSWE v1.1,canonical,exact,Others(DataCurve),none,Independent/industry,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,none_identified
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,8,FrontierCode v1.1,benchmark_frontiercode_v1_1,FrontierCode v1.1,canonical,exact,Others(Cognition),none,Independent/industry,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,none_identified
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,9,AutomationBench,benchmark_automationbench,AutomationBench,canonical,exact,"Academia, Others(Zapier)",none,Academia,False,Agentic,General/Commonsense,Agentic,General/Commonsense,agentic_task_completion,none_identified
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,10,Legal Agent Benchmark,benchmark_legal_agent_benchmark,Legal Agent Benchmark,canonical,exact,Others(Harvey),none,Independent/industry,False,Agentic,Specialized (Law/Bio/Finance),Agentic,Other Specialized,agentic_task_completion,none_identified
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,11,HealthBench Professional,benchmark_healthbench_professional,HealthBench Professional,canonical,exact,OpenAI,OpenAI,Other frontier lab-affiliated,False,Generative Reasoning,Specialized (Law/Bio/Finance),Generative Reasoning,Bio/Medicine,domain_expertise,provider_created_benchmark
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,12,BioMysteryBench,benchmark_biomysterybench,BioMysteryBench,canonical,exact,Anthropic,Anthropic,Self-affiliated frontier lab,True,Generative Reasoning,Specialized (Law/Bio/Finance),Generative Reasoning,Bio/Medicine,domain_expertise,provider_created_benchmark
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,13,CursorBench 3.2,benchmark_cursorbench_3_2,CursorBench 3.2,canonical,exact,Others(Cursor),none,Independent/industry,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,none_identified
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,14,AA Coding Agent Index,benchmark_artificial_analysis_coding_agent_index_v1_1,Artificial Analysis Coding Agent Index v1.1,alias,provider_abbreviation,Others(Artificial Analysis),none,Independent/industry,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,none_identified
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,15,DeepSearchQA,benchmark_deepsearchqa,DeepSearchQA,canonical,exact,"Academia, Google DeepMind",Google; DeepMind,Other frontier lab-affiliated,False,Agentic,General/Commonsense,Agentic,General/Commonsense,agentic_task_completion,provider_created_benchmark
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,16,internal organic chemistry benchmark,benchmark_internal_organic_chemistry_benchmark,internal organic chemistry benchmark,canonical,exact,Anthropic,Anthropic,Self-affiliated frontier lab,True,Generative Reasoning,Specialized (Law/Bio/Finance),Generative Reasoning,Other Specialized,domain_expertise,private_or_opaque_eval
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,17,Lovable internal evals,benchmark_lovable_internal_evals,Lovable internal evals,canonical,exact,Others(Lovable),none,Independent/industry,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,private_or_opaque_eval
45,Anthropic::Claude 5 (Opus)::2026-07-24,Anthropic,Claude 5 (Opus),2026-07-24,18,frontend benchmark,benchmark_frontend_benchmark,frontend benchmark,canonical,exact,Others(Triple Whale),none,Independent/industry,False,Agentic,Coding/Engineering,Agentic,Coding/Engineering,agentic_task_completion,none_identified
